text,BIO_anno,class
每半年准时提额，本次提额5k,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O,2
什么时候多少钱我用了几次一直没收到,O O O O O O O O O O O O O O O O O,2
至少5万，这额度还可以的,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
写邮件的，给银监会，看有解决方案不，协商应该可以的,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
你看我之前的幅度就知道了这都两年了才提额度都不高,O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ,2
今天有两种风险管控短信，这是提醒，有的是直接抓，说的好吓人,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
我也想申请，招行的活动蛮多,O O O O O O B-BANK I-BANK O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ,2
异地申请的吗，老铁，我也想整一个，这个不好,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
卡没激活，开始变得小气,B-PRODUCT B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O,0
我接过问我刷的消费是什么用途,O O O O O O O O O O O O O O,2
建行_43k(20k-30k-42k-43K),B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O,2
那不高，容易下,O O O O O O O,2
等取现。取现当场就提。这个也就是话术。万一不给提了你找谁说理去。客服就会推卸责任,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
哦哦，是平安昨天协商的，我来签吧。,O O O O B-BANK I-BANK O O O O O O O O O O O,2
一般用了新快线圆梦金就没了。,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O,2
额度，高吗,B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O,2
还在申请进件中，希望可以通过,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
手机银行APP，搜激活，选本地网点，然后高德地图上查营业时间,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O,2
批了没有，我的批了5万额度,B-COMMENTS_ADJ O O O O O O B-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N,2
先预约，我14号预约17号，网点15号就给我电话了说17号楼周末可能会比较忙，15号下午我就直接去了网点，找大堂经理拿表格填了下就回家了，全程都很客气...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
金卡奖励金最高是100？,B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
交通81k,B-BANK I-BANK O O O,2
我为何没有申请进度？心烦,O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
你白拿这么多钱不合适,O O O O O O O O O O,2
很快就可以拿到卡了，见证奇迹的时候到了,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-PRODUCT O O O O O O O O O O O,2
刷了三十万多，也没说不让我刷啊，交通还不错,O O O O O O O O O O O O O O O O B-BANK I-BANK O O O,1
平安，光大已销卡。,B-BANK I-BANK O B-BANK I-BANK O B-COMMENTS_N I-COMMENTS_N O,2
首刷打电话正常啊，我第一刷交通直接打电话来，一分钟时间不到,B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-BANK I-BANK O O O O O O O O O O O O O O,2
额度多少，为什么要注销,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N,2
还好我的老smart一万积分是直接兑换20块钱的,O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O,2
起诉后没钱怎么办？我该怎么处理？,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O,2
楼主分享下光大积分怎么搞，想申请孝心白，怕搞不到积分，微信支付宝支付有积分吗，线下刷卡只要不是被拉黑的收单机构，都有积分吧...,O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-PRODUCT I-PRODUCT O O O O,2
哪里打过来，最近有几个010的电话都被拦截。该不会是浦发打的吧,O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O,2
据说看美团数据,O O O O O O O,2
3.6W.月供应量多少？3000多,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
嘿卡啊大榭,O O O O O,2
会配送实体卡片的，别慌。正常使用即可,O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
问你目的你怎么说的,O O O O O O O O O,2
二类卡可以办这个吗？工行的,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-BANK I-BANK O,2
对，事不过三，拒两次从此不用它家,O O O O O O O B-COMMENTS_ADJ O O O O O O O O,2
问题不是很大，需要注意负债率，但是被风控的话，没办法,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
中信淘宝卡????26K,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,2
没有必要，该分期的时候就分期,O O O O O O B-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT,2
这坑我跳了，也顺便提醒一下大家吧，当然头铁的我没意见,O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O,0
给我打秒拒,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
不，这是单独配额?,O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
我信用卡中仅销的两家就是邮政和农行,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-BANK I-BANK O B-BANK I-BANK,2
你还是太年轻了小贱介意多头受信一般提额佛系点吧,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
还完销吧。。注销了吧,O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
平安不支持跨行自动还款啊，这个不方便,B-BANK I-BANK O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,0
知足吧.比我秒拒好多了,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
还是有滚动利润的。,O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
分期试试,B-PRODUCT I-PRODUCT O O,2
请教，我办了招行的卡什么时间可以批下来,O O O O O O B-BANK I-BANK O O O O O O O O O O O,2
广发客服真水，同一个问题同一个电话反驳，另一个给,B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O,0
平安里数积分，卡不是特别重要?拿金卡，,B-BANK I-BANK O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-PRODUCT I-PRODUCT O,2
寄卡时有EMS的快递单号短信吗？？谢谢,O O O O O O O O O O O O O O O O O O O,2
恭喜，主要我还一张信用卡没有，我寻思有一张我好好养着,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O,1
一万起，额度还可以吧,O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
你兴业居然是额度最高的。,O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
这卡挺漂亮，要是有个5W就美了,O B-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O,2
我感觉会共享额度,O O O O O O B-COMMENTS_N I-COMMENTS_N,2
还没有录入系统。稍后查看时可以看到进度。应该都可以过，只是额度的问题,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
浦发京东联名卡和白金卡额度共享么,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O,2
那我再试一次。如果我不同意，我就不和她说话。,O O O O O O O O O O O O O O O O O O O O O O,2
刚办完，没有车险的话，悦享版免，豪享版不免,O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT I-PRODUCT O O,2
2000元去买入BNBTC 目前大概1.5元一个 3年后再看看，投资需谨慎,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
总授信大概多少？,O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
我也看了下申请页面是上架了，批了吗？平安还是很快的,O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O,2
销了吗兄弟。注销安心些,O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
招商我也逾期了几个月，掉了1000,B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O,2
平安分明是逼着我们分期保平安，要手续费呢，还有光头强，一出账单就来电话邀请分期，我怼了它一次，从此不来电话了，改为发短信了！...,B-BANK I-BANK O O O O O O O B-PRODUCT I-PRODUCT O B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O,2
24还是25号申请的，几天还没人联系我.,O O O O O O O O O O O O O O O O O O O O,2
无界卡没有卡,B-PRODUCT I-PRODUCT I-PRODUCT O O O,2
哥们.你那过了吗？额度咋样,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
平安激活是在vtm激活，大堂经理合照，连可视电话，也就几分钟吧,B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O,2
我大白金7w，前两年办了百夫长没激活降到5w，今年办了好车主金卡，又被降到是3.9,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
代发工资和公积金流水，有的让手机查个截图就行，其他的资产证明有的话也带,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O,2
理财产品还分保本和不保本。,B-PRODUCT I-PRODUCT O O O O O O O O O O O,2
收卡地址指的是卡片邮寄地址吗,O O O O O O O O O O O O O O,2
我基本不去查征信，很久以前查过一次，看到2015年还是多久的网商贷记录还有，妈的贷款几十块几百块记录一大堆，我都无语了。应该是没有什么小贷的，只碰过京东啊借呗网商...,O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O,0
刷卡太单一了，重复了那么多商家,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O,2
支持反正汇丰是对我最好的银行对我好的在我心里就是好的,O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,1
最近没怎么关注，不知道有没有银行的公告，最近4+1翻车不会跟ji也有关吧,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
还可以啊，我买的招行的基金,O O O O O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT,2
改浦发?,O B-BANK I-BANK O,2
之前吃了个菜卡然后取消了。我还需要去银行激活吗？,O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
扫码也有积分，主要还是看扫码的商户的。现在好像白金卡线下刷卡送3倍积分，网上交易送一倍积分吧。,O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT I-PRODUCT O O O O O O O O B-PRODUCT I-PRODUCT O O,2
欠了多少,O O O O,2
你好，你兴业兴享贷提前结清，后面的手续费给你返回来了吗？我今天刚提前结清，兴业把我后两年的手续费全部扣走了，说20个工作日给我返回来。能返回来吗？...,O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
销卡，半年后再申请,B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
如果未激活，则无法激活。??,O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
哪个卡？六月底被距了三次~，，不敢再试，其实蛮想办个招行的卡的,O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O,2
niubility，什么卡？,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
广发银行的第三方催收堪比网贷,B-BANK I-BANK I-BANK I-BANK O O O O O O O O B-PRODUCT I-PRODUCT,2
广发最高支持同时批6张卡,B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,2
已关注，楼主下款了说下。我也有80000额度,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
推荐的话还是得问问别人想法,O O O O O O O O O O O O O,2
我也是，积分不能用了,O O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
填写资料时填写了车牌号，单位电话因为单位没有座机填的0000-00000000。,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
没什么，只前消过卡的再申是这样,O O O O O O O O O O O O O O O,2
建行，1个多月未还，建行上海总部打电话过来协商还款，3年还清，不用息，但是卡给注消。,B-BANK I-BANK O O O O O O O O B-BANK I-BANK O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O,0
资质不好，能下就不错了,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
额度共享吧。,B-COMMENTS_N I-COMMENTS_N O O O O,2
真是服了你们了，人家给你宽松了，係却逼着人家给係收紧，你就好过些,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
一百多还要打电话问，邮政就是麻烦，要和影要拍签字照,O O O O O O O O O O B-BANK I-BANK O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,2
最近是不是有发卡任务？也给我打了，下了个智汇卡，也不是白金,O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT,2
享受到什么样的服务，理财产品最终是否赚到钱，都取决于上面以上部门的密切配合，缺一不可。,O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
看到有人说最近没了，但似乎是app上付的没了。MCC对的情况下，有最近实测线下applepay算多倍的吗？另外二维码被扫都算吧？,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O,2
这说明刚才座机收到的电话已经被拒绝了，我以为是浦东发展信贷卡中心打来的电话。,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O,2
应该是帐户名,O O O O O O,2
对纸质好的就是放水??一般就是秒拒,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
上个月出临时没用，这个月啥也没了,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,2
异地申请常驻城市怎么填，有人知道么？,O O O O O O O O O O O O O O O O O O,2
一般不会，白金卡还是很好用的,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,1
稳了，三万,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
我问了我家地址然后就没了。当时我以为是推销电话。不知道批不批，批多少额度,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
定投宽基指数和行业指数基金,O O O O O O O O O O O B-PRODUCT I-PRODUCT,2
招商74k,B-BANK I-BANK O O O,2
我年薪只填了20。。职级不太记得了，看额度是多,O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
优质就申鼎雅鼎致,B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT,2
请问秒批的那种还会电话征信你吗？,O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O,2
银行其实都差不多，信贷的话8里左右，不过4月1号利息可能会上调，具体的还没确定,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O,2
厉害厉害，谁能告诉一下明天该哪家银行放水了，我好赶个早班车,B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O,2
要求退分期手续费的年费,O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N,2
上表中，最值得关注的指标是最后一列「收益/收入」，代表资金投资收益和人力资本投入收益的比值，可以发现：,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
兴业秒拒我，广发同天给我批5万，你说气不气人。兴业需要什么姿势呢？,B-BANK I-BANK O B-COMMENTS_ADJ O O B-BANK I-BANK O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O O O,0
全额退款，第二天就可以用了,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O,2
没问题，银行不看名字,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2
分期就能知道,B-PRODUCT I-PRODUCT O O O O,2
3+1有临时吗？临时额度咋搞的,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
我的秒拒,O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
光大14→55.2~66.2~76.1,B-BANK I-BANK O O O O O O O O O O O O O O O O O,2
工商2.6浙商5.0平安5.0,O O O O O B-BANK I-BANK O O O B-BANK I-BANK O O O,2
真的用来消费的，千万不要用小动物，信用卡是按目前的额度使用的。,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
通过什么渠道申请的，额度居然这么高,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ,2
取消积分卡,O O B-PRODUCT I-PRODUCT O,2
可以刷，按卡即可发送。谢谢你，兄弟?我有两个卡？可以刷哪一个，0元？,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
第二天就过了，没资格，没公积金，没社保，没车,O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,2
不是绝对的。,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
